did	duration_rate	gap_shape	gap_scale
did:plc:c4qhy6bq4asljy5ipeu3vbjs	0.00800365881975967	0.800301311902956	6399.63980582189
did:plc:c4qlxiefylz4lfr6jwnjdp4p	0.00544107432287064	0.684285266021308	7419.62490991014
did:plc:c4s2ez3yeykgpp4ieddtbqxr	0.00667393081053373	0.732412702965955	9209.66805855636
did:plc:c4tmxwru7fsvogvphuhdqni2	0.00669401857197951	0.69279674283255	8496.90056950204
did:plc:c4tw3lp6cx3zaxddtnsh5ozh	0.00535199670704581	0.611369498935081	6946.39530518308
did:plc:c4w4bby6ohdkdlliorne6l54	0.00976709242351764	0.65098102246944	5422.99807270099
did:plc:c4ym52uou5tnhepyb6rg5wc3	0.00235723041147528	0.779033629269561	6252.58252356334
did:plc:c4ymczfx4kesgu2fk47renlu	0.00545014130271425	0.611973026608431	5564.31641753272
did:plc:c53kxbo7udroas47cziwkpv4	0.0065159845261387	0.613538137733019	12375.3342497198
did:plc:c53l4oh7e2hba54sgscvnd4b	0.00501650165087418	0.545220185184258	6606.45047157448
did:plc:c54wqokir7rdbfh7c46ym4tk	0.00346603287823959	0.606823445656558	10949.4864741677
did:plc:c55bdnkgnqh3md7c5b6n7isb	0.0085636434445348	0.706370272125402	8925.0256471531
did:plc:c57kcwu2vh7uljk7zftmi4a2	0.00370284656365565	0.607503693190192	8059.28646108057
did:plc:c5absdrvz2pxlnksj7iwqxil	0.00347171994836396	0.562612437716265	6234.82648421031
did:plc:c5abzoyfpd6sygpvq3ytsl32	0.00656396517080959	0.595881164498279	6514.73196556047
did:plc:c5aoxlhmv6q2x5xajyixetl4	0.00667779632750947	0.663175603848352	4408.5229425889
did:plc:c5b6kvplyu6tfdeor4rwtlgk	0.00241968698522809	0.496280231773083	3984.52176456461
did:plc:c5cfh2ayequ652woszjajxo3	0.0038692461644238	0.617249378980249	4599.68069832605
did:plc:c5diccp2vmctszzeiw7hi4be	0.00411435805490733	0.52361603197742	7798.31088409972
did:plc:c5dqbtfstgsqqxph6sxrlhgu	0.00247212552348616	0.580224851617705	6733.12196067275
did:plc:c5fwgvvsipsd4yiowiuodbzd	0.00410509031224889	0.670819878454636	7892.51985482542
did:plc:c5glcaq34ohjkqehceea7bnq	0.00349740266462772	0.515035927127908	3596.74250125445
did:plc:c5h746jzrlhdnlt7v6k37m7w	0.00389855548290729	0.670908119633312	4136.11448183466
did:plc:c5hojf7of2767sporia4kosr	0.00350547195665109	0.648026650047537	10682.8098100223
did:plc:c5idzfp7yys6qsf6j6haxecd	0.0059332260680976	0.734663737167116	6271.13265013396
did:plc:c5kindynibg32tpa6xqztanw	0.00383546414707121	0.603172582262961	4221.44656770231
did:plc:c5kyciosf236szxctlhyrqrk	0.00375645640952264	0.797575138366746	9678.50848556704
did:plc:c5ld56brar4htxo4qnp5f42i	0.00713692946179713	0.61376269427207	6275.41340950565
did:plc:c5ltlwrlsehckx6vor476mxh	0.0135964912324299	0.613629664395144	10726.0235327181
did:plc:c5mhg27wbm3e647aklfyazf4	0.00649878148008761	0.530631688439809	5481.12380160213
did:plc:c5nqa6uv2qdbnksnqegdhl2p	0.00399575960233968	0.675123884343501	6924.89202684234
did:plc:c5pteoilvf7j262bnw4m5prf	0.00246002460029825	0.480409532372369	5724.72524774503
did:plc:c5qcobodhoganr7les4ve3jt	0.00432399819107116	0.687799254266261	3696.38167950413
did:plc:c5qwhqwoew5vxrzjmadaionr	0.0117743702148256	0.670441906092177	9409.09070974832
did:plc:c5qy4xkw6kpqe55upnn2pqxe	0.00299284320118087	0.526630517207933	4252.84172626923
did:plc:c5r4p32ihkauaytvevppidk2	0.00297920179890526	0.647345962279382	7770.22835567176
did:plc:c5rx3y3g2pejtz33wboaqri7	0.00331200602233832	0.613328582866703	8059.12744668339
did:plc:c5sf6kxsie6lcg4jsed6wck2	0.00890154887012746	0.822841672406479	7851.81941354365
did:plc:c5sflo6jcjvt5a3xrm6e2ubc	0.00439509599921187	0.723377767711296	12311.8172565389
did:plc:c5ycjscrqydnytf4yr5h4oil	0.00358487997498629	0.545230762893901	3769.41042020729
did:plc:c5yf7w6ehmmy6r7qt2dvfuzz	0.00218124132468575	0.814851661895173	11857.7177703592
did:plc:c5ykcoxjzhei43pzorhnltbz	0.0026690391459078	0.68948019852637	5321.89827271348
did:plc:c62gie3dlu3hem5v4bspjpl4	0.00792910448203638	0.70334141169097	3698.45587695692
did:plc:c63dvcaak3o2o57uwzmlftza	0.00935828878347275	0.73747911966414	7722.76786341487
did:plc:c65j2npnfdvkousrpdvb2tde	0.00308020376745393	0.818565851260672	6265.36731352299
did:plc:c673ha4v2k3lfjrqwmmzpbpa	0.00476668339601558	0.622767153171468	6756.83360087132
did:plc:c6bvasscmda725yd3ipng7fl	0.00552116446388375	0.513305474725212	7148.90143434283
did:plc:c6dbm2jwmfsydvuxj3jqnfbr	0.0041426060758732	0.613413587810401	5032.18027826271
did:plc:c6dzj2qriq456mp5xktchs6j	0.00429410878431738	0.765474561612272	8081.86662382816
did:plc:c6eqorjs7bohbujktuc4wydy	0.00949667616591054	0.701173984140104	11141.1311539161
did:plc:c6esdpgrx7a4ie5nwyytwgya	0.00923872875103547	0.760395742990721	10201.281988477
did:plc:c6ewm3x7efhwxcijqqkoxrv4	0.00588331426922054	0.709966939531227	11569.978829793
did:plc:c6fj2ofz5mbrkv4x2o26ppt6	0.0116848850426851	0.76138884097482	9243.27449693918
did:plc:c6gxegv5j63p7uixmzqzjxtz	0.00872410033046995	0.822031994276533	10582.8867494106
did:plc:c6i43ykacyoupoq45v3dgvir	0.00616378045238972	0.645646669850196	5863.35016095555
did:plc:c6j3i6am677hq6s3vttauslc	0.0087947882737451	1.01759407064276	7222.0577477886
did:plc:c6kdmxrxtyofdbfuwdzaflxi	0.00470840021487875	0.647220660046764	8191.31770069149
did:plc:c6li4ontfihmpib7z52pjtxs	0.00769512642477736	0.636983522413347	7484.8304760356
did:plc:c6lkb4kspc37oth3d3qubbtc	0.0103540414260612	0.768938429254337	13395.9239851385
did:plc:c6lnb2wz7praqclaww6kr5ed	0.00375120393404089	0.645990068113759	5797.59511182532
did:plc:c6p5fr2tyo3b4ktdhk6gemox	0.00383141762484515	0.568523225558979	9449.0196198326
did:plc:c6rqgox3ffbstts5tqugfewy	0.00758937488022483	0.630121853710464	3758.32822671244
did:plc:c6ryt2bu5xf4skfueqaia7im	0.00491076776040143	0.60154476437032	5357.14729638092
did:plc:c6sqmu5mu7djygezgma4dwm4	0.00856142171838863	0.660141473505359	4289.84113909362
did:plc:c6te24qg5hx54qgegqylpqkx	0.00270575744102545	0.612524758356413	4198.15464932361
did:plc:c6tyvdvngz6jbm25ipg5sh3a	0.00477223427414474	0.636626962320712	7025.22695827487
did:plc:c6uw26ou5jhxq5chlgovw5pr	0.0086473131596751	0.735298676576263	8432.72996884154
did:plc:c6vlorhbaegyfiyqtrhajka6	0.011305241528664	0.586650417064611	7466.15645920477
did:plc:c6vlwofxrnbvca4rhq47rbbo	0.00460063897855947	0.458035776419694	4198.80743492987
did:plc:c6vrhsvnomenttivb4viq7b5	0.013345748005673	0.70368533962455	7401.79398342283
did:plc:c6vzew65tyvgzduxcoyzi6pa	0.00444353295153322	0.593536689597319	3711.54545762741
did:plc:c6wmcshegxsy53aw3kefxujl	0.00587371512701074	0.580903939950887	8817.65359429244
did:plc:c6yalxewe73rmztyphdjmhoe	0.011760752694916	0.732919802218451	12186.1732844913
did:plc:c6yxpxpcdsajc4e3aepepx7p	0.0073275862080196	0.772188584926987	7996.35497012976
did:plc:c6z7glkncfu3imlcnyv7wtw4	0.00394951489683499	0.562094028520031	6530.28766323403
did:plc:c6zqgc4pu2h3zzvna3oervtg	0.00517199903841378	0.565969875446894	7809.53965158009
did:plc:c72nx3phe7ki2eh6gnrtw2mp	0.00440067057838231	0.724470612582655	5057.95934904985
did:plc:c72pemku75omfylk7elzgwpe	0.00602085797429661	0.590302096768754	4276.92607003749
did:plc:c72xokt3clfk5r3jxgelpogs	0.011803762455951	0.825363632982273	13071.6726349988
did:plc:c74bod5c3vxnrywg37vycl4f	0.00568181818182207	0.600935389782468	6653.16418770856
did:plc:c74rmw63hd2qqliqx3rcgjfj	0.00717875089853878	0.60564960015883	5324.21871651269
did:plc:c74tiqnuigp6p7oqf337ndkj	0.00728795162154787	0.843120068885177	5491.32381137467
did:plc:c74uhpw57imp7vdyecgknn4x	0.00235910031024982	0.545886634952886	4278.07468190998
did:plc:c75gtjvpghh5eq6fjzvppgrz	0.00857871551473369	0.708919482100543	6385.35915366308
did:plc:c76z6a2lher3mhnqhsrkyp3p	0.0117647058890901	0.74852136809294	15435.3399924555
did:plc:c7aeicv2xequlji2kmydd75s	0.00305200872015644	0.551029302389823	5852.5025551172
did:plc:c7ahmnjy7qwn24b64b547bga	0.00570233796096376	0.553211323498446	8530.61058509695
did:plc:c7akg2gcuuripgsn42tzl6v6	0.0023154103422298	0.437398631255963	4619.39507018454
did:plc:c7bp4zuq4xc57erjep26hw4n	0.00593723494699235	0.641871644469473	4360.19676178279
did:plc:c7c7cz3mhmpxb2aujthelgpe	0.00271420968619378	0.511828410780146	5890.80518764813
did:plc:c7cowkyakvxksimml3k2xs5f	0.00779882222333676	0.733496856262931	5466.14294934349
did:plc:c7df3jcksaaxf2ld5czaki26	0.0073501930994059	0.676410720004031	5162.81804160445
did:plc:c7dkwo54dcvu322otyuxacjj	0.00492997198954333	0.638631941747744	7091.01764474288
did:plc:c7dlmejlaknkzikahkne5rw5	0.00561572402777938	0.6120434247164	4865.19559006566
did:plc:c7e6t5t5wkwsdqpqn24bqpnp	0.00859845228205437	0.812243922830967	10412.0174300429
did:plc:c7eibgvnjdkoqr7p3fguckac	0.00547058166851388	0.617426976340706	3916.76319949346
did:plc:c7gbxmypqwpob27q2gmc6jpj	0.00484126245623777	0.894449649156443	10304.0167111953
did:plc:c7heedkc2xxna532cnq2vgos	0.00376016954947706	0.549943663164493	4363.66079442724
did:plc:c7i7sf46g46bb26b24hmnebz	0.0022793878215566	0.555489904884448	4870.96018570932
did:plc:c7ixvnju6zasm57faxkxanzk	0.00648228176480794	0.559710385684448	8576.64545675273
did:plc:c7jniufmmubfn4rwbosmc2vy	0.00382110758464881	0.719274431929253	7363.78266472073
did:plc:c7jqamfs4ehyhgbslwfkr55j	0.00514073824437976	0.739119439192636	7134.42768731077
did:plc:c7lhgpx2ls53m53hyi25cn5r	0.00649175006924252	0.616554679176303	9382.48033074346
did:plc:c7m7ltcykv3mpmgokes3vssz	0.00276518933883852	0.553726879318672	10005.4526620774
did:plc:c7o4y4jbmgwtx76agcqc22mj	0.00662544169763621	0.679363533268857	13997.7371561567
did:plc:c7puzkiu43w5u7sqqe36e4an	0.00635746279611992	0.688392701701259	7180.71767282153
did:plc:c7q6cn4qh3dvq3icfqv4v7x3	0.00285150252264596	0.592039069861516	9072.50372307407
did:plc:c7qlv5jumkbd3yl4fhgpi55h	0.00401369377905546	0.535898116442563	9718.54233067938
did:plc:c7qmlgciherzyznunb4u4yxw	0.00521885522199847	0.646963971103666	10276.5104697246
did:plc:c7qvnamaw5dsqccrtwbedxew	0.00659301496823506	0.81964617083679	14346.4429303812
did:plc:c7qy5yhz7ovcf7kswi76uawd	0.00616740088294965	0.598151812809982	7094.24230112446
did:plc:c7rmydg62gltnb4hsgrlcwjp	0.00763691905361377	0.591680449658262	9948.16727689232
did:plc:c7ro6a4z35yfq3omyuiu636m	0.00429333952215915	0.544449560528284	4797.25344026872
did:plc:c7rwz2mjme4rnpmml4z3v6kk	0.00274547803635947	0.475061837545194	9359.13507753664
did:plc:c7sj4c455ehohsevrmxxp45j	0.00540626490709337	0.533676948641885	7655.31628727177
did:plc:c7t4hlk2x6fjdjxb7spsdsjl	0.00842391304716388	0.641569818545777	10587.9406039272
did:plc:c7upzbg6tu2si7evqqbaemix	0.0106042417058877	0.610452851656229	4625.34538704049
did:plc:c7uy7el2rogtzy4szvmmfj7x	0.00494861058315265	0.838218666610158	13585.6659271516
did:plc:c7vd7yxg62quudecuzhwe7re	0.00527356625222101	0.713636591222247	7286.09142047654
did:plc:c7vjtvotebz76jq4y4z5qjti	0.00553836129715279	0.649013405127294	8488.96832190556
did:plc:c7w36ozrbsrma6jug24stdzn	0.00436625144579965	0.543858673604199	6755.57892678763
did:plc:c7wh4uurugolsi5bapbkxvhd	0.0021928559063603	0.626637272283038	5382.41711582683
did:plc:c7xwjjxzyqbgnchqw2dhznq5	0.00211228460264306	0.491598091927098	5547.60381141687
did:plc:c7yja7axngbjty2azxbqtsld	0.00419773197192563	0.59244296031957	4770.53999281838
did:plc:c7zhvetfoio34wqtvb7fvwss	0.00228736021694182	0.581251475353315	7029.79446057198
did:plc:ca4g77h4ri3vclb3wg3ygajr	0.00323031255511657	0.661957943598621	11907.8522753909
did:plc:ca5or2bpsht2zlvp34sktwhj	0.00541428985843699	0.799210618433951	6388.83001787506
did:plc:ca75eghhfy5nq3fju7m77dnd	0.00434588812145908	0.578684651952089	6480.46616619716
did:plc:caavp3klu7nawgz5imgpa2hm	0.00342449235564145	0.586578271966211	4959.72742823069
did:plc:cab53bdlssujin7ui5s57icz	0.00379426644215522	0.529025439377018	4231.19695231116
did:plc:cackgyx47bf3bdnl6wdujfe6	0.00615546957629677	0.847333344529851	6757.88297060665
did:plc:cacpgxakdsjnnfqpprkx2225	0.00671785028936845	0.557425538256674	6171.60339253038
did:plc:cacrnlljdrii4caoacukasy3	0.00582072177175493	0.620939984536403	7395.12965420187
did:plc:cad4as4enfh7gyejahu2oxql	0.00548672566425664	0.696518410636619	7811.36516913616
did:plc:cad6tj64dnbt7m5geoo4e72p	0.0101108936831672	0.714801526504157	14741.4391516886
did:plc:cae33bcffzygs36dp4i2f7oe	0.00873907617130189	0.730969797712304	7273.99848155721
did:plc:caeh27i63sgd66ilcb4x4zdc	0.00892228222897362	0.834758093344094	9338.90605564531
did:plc:cafj5jbi6sgpdnon7ra4l73b	0.0166591625512347	0.79765296238269	9599.64794894428
did:plc:cahumetezkzdt5vwjt6zrj37	0.00312627429719815	0.495859717625669	5278.74376520105
did:plc:caiadaous5nnkkzcglxpxi7h	0.00501021821174714	0.616142977656912	3901.03900526973
did:plc:caik7hoaboawhu367joaudif	0.00340068013649616	0.816428141713599	15605.554614082
did:plc:cais77f67mbp4yof4ol44vp4	0.00787595373328706	0.720239455636429	8272.86374570798
did:plc:caj7bz7inyrlikjbdkvohwc7	0.00482523243577552	0.576284908923703	6246.68801729603
did:plc:cajbcb43hf5nn2brghu3atho	0.0108303249183897	0.794851195239811	15090.9235393288
did:plc:cajplovffvdeh227lu5ybm2d	0.00335448776075064	0.548558769699603	6944.0664956887
did:plc:cakqnizobolrexotsbujylyk	0.00508782556094579	1.01986513468125	11008.223360118
did:plc:can2y6j45sxhp4x2wp2xi76p	0.00318955042538794	0.549756600388743	4191.72065145186
did:plc:canlamkunvb4kx43estj7eak	0.010038860114488	0.660681572732509	10189.9500252566
did:plc:caqifi3ejrax5zx2qznupeby	0.00623359580235704	0.775682251340032	11399.9566759228
did:plc:car72te3nrwfxzwi4js44in2	0.00678829019968906	0.84858585290593	12248.6107349714
did:plc:carj4mhaflwfubqzioy5wxl3	0.00588568194723865	0.594473401779143	3627.48747996625
did:plc:cauo5mufabsblrc2xvcctnuc	0.00295307885828874	0.572408880828221	6408.00844278284
did:plc:caw344x4yqrobkpmw2ewwcaj	0.00426037848036852	0.6226337572229	8989.38987211387
did:plc:cawjhoud2nbd6tf2fxqvp7qr	0.00418118466923719	0.552530746481751	4645.34466568937
did:plc:caxj22uq5s4qjo2hapzeooo6	0.00930713547325596	0.636304776912216	5116.90239569113
did:plc:caxnaenrrkda7gbvabocohqn	0.00599287334187666	0.686433025928403	10030.2848193062
did:plc:cb2omd2sjvfcdoztg3g7sow3	0.00626828249239913	0.734818843725536	8636.2320197448
did:plc:cb37pyziwkbktan4ouprzj5i	0.00597442944407223	0.627924714474035	5685.95797196322
did:plc:cb3p32lxromsjqm6jwgjiiqu	0.00396301188932769	0.63371413441964	10305.5324825762
did:plc:cb3piih7bdcp4qlu536l7bhk	0.00491708445830734	0.577339239661588	6351.28931572679
did:plc:cb47xw774kkrnfjerwiuxpbh	0.00663320186598529	0.626973900515842	4339.72593130813
did:plc:cb544y5ie224jkfygblqe6tb	0.0059832469107304	0.628776661860967	7932.98555523671
did:plc:cb5a7wffv7ejwzbgsel2eo23	0.00730447176311494	0.750975878336386	6856.81442250789
did:plc:cb5tuvsbdrbv65l2oje6c56e	0.00578871201387102	0.660440180622892	7063.20144597901
did:plc:cb6vcptmzcpcpir2f3xub3ys	0.00353243416868903	0.820178734617273	9559.00922408492
did:plc:cb7cafhxtssf6f7hzdrcmo7o	0.00435816164839555	0.622468354633318	5961.90735394875
did:plc:cb7d6foi3f36dso23i66nom7	0.00561919170138817	0.757447672824389	6386.87616934039
did:plc:cb7udyyzti6vfwgjeewu323x	0.0053555489443478	0.613222479507698	9539.67043532065
did:plc:cba6uwzluplegj2ejsn4tc2m	0.00441293137748725	0.60833527318525	4009.96951123739
did:plc:cbc33fzjjy5hotmaxse26wuy	0.00320616883128154	0.592901494474997	3286.87308611792
did:plc:cbdino63edzwqnfnjku2s4lp	0.00276100893836198	0.648153769305321	5259.20870197709
did:plc:cbe3zyqlla45ydcbmdeswg5o	0.00531349628114778	0.559495465863744	8814.76138658095
did:plc:cbei7xt2wwwzdvh5wnz5o2q6	0.00411716268675312	0.607438774516018	5910.72267820294
did:plc:cbf2tjigkp2ezdoxgmox23ou	0.00241501021762821	0.626716133207097	8955.47063882396
did:plc:cbfrhvzdlanohqztp2mnp3lu	0.0024177114636825	0.69907948711954	6564.94030036623
did:plc:cbfz7qr255n3huevldnbox5k	0.00398059460133009	0.482903473020555	8246.2254323075
did:plc:cbhvfir2cedfyto2ciebouhv	0.00505848877716939	0.563888048324778	7211.32677487711
did:plc:cbiqaf3je5podxe65mwwbge2	0.00337040781944258	0.56860095007254	5610.05634286526
did:plc:cbjdga5kjvtobpdp63l2kf2a	0.00475787693041692	0.8170703860465	10324.9174299535
did:plc:cbjjaeirwuc77vp4pm2sqed4	0.0067453625646804	0.695050397126414	9952.3724132574
did:plc:cbjn23hbljtvrkoqertqjsw2	0.00417677175988197	0.692988680815434	11286.6901152059
did:plc:cbkjlxgao36igun2dhucj3g6	0.00480591497308188	0.645460763830458	4666.14457565231
did:plc:cbmbbue6vcbqleigh7afkyca	0.00266834091999404	0.534410011557434	8655.18536316385
did:plc:cbmddvb5xtfhie4yixoiut6b	0.00643776824200498	0.922043717079937	10051.1445564612
did:plc:cbndxb6ahfbytn76ilnmrykc	0.00698324022476268	0.59595780741105	4450.4046136092
did:plc:cbnt7mr5gw7na6757c2lopoj	0.00490099980472139	0.651260244023549	7042.79756752958
did:plc:cboktsqwqnhmyyele644vi6w	0.00803212851831154	0.629495972831695	6898.40428282333
did:plc:cbpfqj6djv6bjqfb7kbeoz44	0.00290627270540895	0.454527593576393	3870.67446506144
did:plc:cbprlkynju3e3kppny3famyn	0.0052818175246637	0.693536208352898	5817.49509286443
did:plc:cbpumklj6qpjgrzg25lu4doa	0.00488145048891578	0.696788157601284	9499.56602076698
did:plc:cbq3w5hskynhnnjvsiuy5g66	0.00920314253929842	0.715938220197821	7882.00117595363
did:plc:cbqkq2iqxlmm55ww2ywmw7bx	0.0051084498792406	0.644705756261141	3509.04707239117
did:plc:cbrzhof37r5gfnkmksuvyy22	0.004665629860916	0.792630737477126	11350.1930247636
did:plc:cbuanvu4ravdxhlosbyca37j	0.00293050051631718	0.608776108908	3906.6601327664
did:plc:cbvbzhrs3u45pd2g2bpzmt5k	0.0110809588502201	0.624852665719504	3678.68358427601
did:plc:cbvj2qb6ownwcazrrlrp2a44	0.00724966017333936	0.567207116580439	4912.45986840537
did:plc:cbvlbbvnxf2gyt2uq7opjm3y	0.00468919081416971	0.666713429499246	4769.09151316777
did:plc:cbwzvkgqkeppsb3cdrwatmxs	0.0160951714616941	0.689353156370378	6036.22567416168
did:plc:cbxjw5mhwwfjzvzf6bwactgm	0.00438178700812132	0.637392418334577	6927.40191999836
did:plc:cbzrjibruytw7ij3wyglttfo	0.00382180819332791	0.591480787363835	8289.92330500792
did:plc:cc2u7vxx6j7nbscyox3tszgi	0.00436610608042383	0.627702329580095	4492.01888768427
did:plc:cc3zrubhw7bfptqo53mqptbu	0.00604063701464584	0.644989563535229	6040.07830203169
did:plc:cc5boiaeejtq3vtvyyjcaum3	0.0065764750109527	0.595053493910747	8845.59794799151
did:plc:cc6cqpmunmh4iy4436ojfef2	0.00504286434764699	0.551530019621654	4392.94698268139
did:plc:cc75hbromq5jkznm6u6jzwgl	0.00425659024722783	0.542426337432092	4707.77212904374
did:plc:ccbwd472re54n5ni4mmnmqou	0.00381629161764612	0.640008221446095	5143.4688365496
did:plc:ccc5nn3icwbdngvw4aqqvmix	0.00222852512157034	0.552733409951539	9990.09743208161
did:plc:cccj4agdjrufup74lhoqmqy5	0.0022746071133842	0.611033601760794	9815.42639313595
did:plc:cccogklul5xhza4ljwcofk3v	0.0035916673318694	0.850455004463933	12131.50604319
did:plc:ccexsdkeinme5z46z3u4oj76	0.00670016750565989	0.606495393989898	6402.71042056994
did:plc:ccfeeitx46fty4dadqdvf4vg	0.00446061744437724	0.514803201988161	5390.13073021898
did:plc:ccfgg4gcu4qwuamtknrcqvvm	0.00541443465294383	0.629669536203481	3972.62362161971
did:plc:ccfs63r6nhtpqyoh5iqyhu6b	0.016467065870715	0.818648148102134	13515.6328419823
did:plc:ccfsopo4uwbzgmylnomgcpo4	0.00443200373242078	0.571599733584868	6022.15721708795
did:plc:ccfy257jutmwggow3voas7qa	0.00735073507372983	0.6723453814214	5182.00169698533
did:plc:ccj43vqwuvi4yx3tx5bh46vu	0.00430672268930177	0.660610820903868	10323.1949199593
did:plc:ccjrdmaafkgglpglbe6otzud	0.00498930862509735	0.584919420039161	4280.59267699771
did:plc:ccjzwq37ve3iltywm7bm7bwg	0.00463960232070132	0.632678245508205	6085.23933788145
did:plc:cckectw36vzbt5hg4vfwu2yu	0.00442604226260465	0.589579342453635	11320.4302175778
did:plc:cckkh3qg2lvljsmwp6xzkrvd	0.00263445351174337	0.755227941257077	12041.3148545869
did:plc:ccl2ej54wvu6zrd46vf5m46u	0.00433302383185303	0.618252096385658	5809.20086485664
did:plc:ccl2etmbyqevwbb57wgcjj5i	0.00564652738615254	0.639530196503053	8603.83572373128
did:plc:cclftjl4agdvdfub7f7nw544	0.00792751982322666	0.662116052104711	6164.95967350219
did:plc:ccoiwz4tfea75pwfurrdc3gn	0.00317737707534034	0.715051790544488	5463.2551620866
did:plc:ccs672b7usxzft67yl333o5w	0.00444952962217744	0.567270169439035	10668.776285077
did:plc:cctei7iipvcy2256qjcnkrox	0.00212400578461091	0.625551291892711	6434.82298465563
did:plc:ccumfq7nczx5e2633ux7siat	0.00340361945920919	0.527309977045009	5980.75741932858
did:plc:ccushgv26zjhg4wh6uiidbpy	0.0119094878985143	0.614453829193833	11017.8005490238
did:plc:ccusrytkamhmyyvdytytxtz5	0.00630157539562132	0.691777334355236	11872.8476800814
did:plc:ccvk3ceaye7zloiioi4wwy5s	0.0129815745644169	0.735357420365441	8022.71120499123
did:plc:ccw4zckt3u7hytoxemgoe654	0.00473036896962796	0.660232305900561	9837.30325881097
did:plc:ccwprkdodiyidyomikmuvhng	0.00630563798396524	0.656005720368271	6758.17378516201
did:plc:ccwvi7ryg5abcd3qjb4upb35	0.00257113472750504	0.482041923037697	9582.50053872323
did:plc:ccx736akpb6shxepjax25osb	0.0068263953969208	0.718608489216192	7137.92437590568
did:plc:ccy5cke7ygaf6zj3wkmyh523	0.00775527790218873	0.59326694784761	5574.28981364493
did:plc:cd23clwztygozotpf3nqic55	0.00411823314539397	0.542560541180125	4149.88415391828
did:plc:cd27ke2wnp72tm4mf3dqtcph	0.00759157335862318	0.781849829311659	12707.3021158985
did:plc:cd2llxprrvt4uvm6dy4eznp2	0.0033853222106074	0.500921636615224	3477.43830672422
did:plc:cd3q76ezcxypvbenxsjylm2l	0.00616237868006684	0.800202910912917	10118.8484620675
did:plc:cd4euxsjgq5uyezqmmmaeznb	0.006894438487638	0.588557342378739	6302.98447828449
did:plc:cd5xnqmkxwyqyicuswxsi6lt	0.00239256049116347	0.618278279146985	6467.27583586412
did:plc:cd62bb3f5b2nivuphb4hvefs	0.0101973684314131	0.663845628022499	12115.8928902305
did:plc:cd7hhcdjl2vv6sdktlg2setm	0.00438981562775217	0.666609225255099	12633.3059349611
did:plc:cdajm24amofma2a4adlki7dl	0.00294609976568055	0.460331915860497	6047.42018992483
did:plc:cdbiirotcy2mgzeiwym3u4n7	0.00252038547072872	0.518659451520462	2962.38635475106
did:plc:cdccl7dmi4uixr4qej4zvm4j	0.00376647834309117	0.743145774563641	10103.1081753205
did:plc:cdcekew74fngyz3j2ejzajkq	0.00387517846247893	0.714146803273621	7561.59908856585
did:plc:cdcutupicbn7yw6wfjc7rt5o	0.00506912442465009	0.604824422036431	2613.00376163864
did:plc:cdekwq3gf6supukiomc2yr6x	0.00304060096597104	0.49637884240083	8725.17151607297
did:plc:cderdyylh2zs2eguzuempdyd	0.00968144909673892	0.640205287188626	9344.06246286446
did:plc:cdetk6mhfo5augfxmc7v745t	0.00409224133296025	0.606381563723575	4584.59507623244
did:plc:cdewlcmqh4fbws5kqxd5pbme	0.00854465270191894	0.669650053947506	7686.92437282132
did:plc:cdflm6ueigxdhbupuj5tkg2i	0.00465693883975987	0.641011748440197	3113.58677339318
did:plc:cdge6k4a44gavj3zmhlcacxx	0.00273740792373716	0.602883282092735	7669.97916054175
did:plc:cdgielbglcfrmxlw2b6d3lkp	0.00452808829869153	0.556700535534775	9607.66773178893
did:plc:cdh4lto22jqqmwx3b3vwbwjk	0.00760204925308285	0.639387775153339	9044.3960229671
did:plc:cdi4w5mqje3bv465mnl2a3um	0.00678009466689306	0.726263103475917	8838.17458025738
did:plc:cdiynqhr3njtnhmbfknuhtwk	0.00689289501725787	0.769157579054913	9342.2697653999
did:plc:cdk3eropta7pv5x2auvxwtg7	0.00396420885717755	0.52265414168048	9761.15155171487
did:plc:cdklkkgbmlq477lwr63ffeqt	0.00786788864364385	0.67512836165001	3861.76639896983
did:plc:cdl5qmktxvbbcnosfbvfkr6e	0.010036801616756	0.756752464943904	12676.8071688851
did:plc:cdm5ojgbpwia3p6snhqbz23c	0.00737856118061378	0.873891855742273	11618.1731223978
did:plc:cdmwxh6u2yypdqteslp33pwx	0.00213694643993883	0.481115443923787	2405.70310836881
did:plc:cdoielgzuzpcta7htgewydgr	0.00283146620723299	0.638903985165399	4748.8293868622
did:plc:cdpcpdhjioi4dgx43e6vqhks	0.00554435484132442	0.592419871179946	3986.40880136137
did:plc:cdqdo3degw6tpmd3ezmcd442	0.00603237630013009	0.698478679965013	4285.06007098406
did:plc:cdqskuz5o3anovfyegd3amxt	0.00369179468894272	0.595171461704657	9035.7723254976
did:plc:cdruo5ukpganwpueprpygadd	0.00360793746280758	0.567080827685672	4324.33932691481
did:plc:cdrvz76qi3hcipqd35chhjkz	0.00388457269706545	0.545775149820083	9240.96416909301
did:plc:cdrxdevk2p67bvop27aolu4d	0.00501385407400936	0.584196459238324	8715.67100702532
did:plc:cdsv5vq27jrchql5bh2ijtln	0.00823443935129483	0.934498155096471	9116.34708956587
did:plc:cdt2pc3yvdazvna2gokpw6wv	0.00500427194303281	0.557690490484331	7369.77518123188
did:plc:cdt6doj2wiyjdr4yhns7qcoy	0.00249296855029295	0.560172289562604	4147.27804427147
did:plc:cdtayr2ytwyg2l676vnp5vsc	0.00613071139425468	0.722835814174259	7471.83119258143
